permitID,facility_id,match_method,confidence,n_shared_events,p_name_raw,p_addr_raw,p_city,p_zip,i_name_raw,i_addr_raw,status
A88EAB4C-7EEC-4297-89F0-5B6E71653C19,10179284,name+street+zip,exact,NA,"04 Lounge, The",3808 S Congress Ave,Austin,78704,"04 Lounge, The",3808 S Congress Ave,matched
2C8124E2-04EC-4D48-89C1-0BF5A6311706,12394858,name+street+zip,exact,NA,1 Stop Food Store,5101 Airport Blvd,Austin,78751,1 Stop Food Store,5101 Airport Blvd,matched
8C268953-5806-4C91-83DE-227D0413D5C3,11958735,name+street+zip,exact,NA,11 Degrees Daiquiri,2700 W Pecan St,Pflugerville,78660,11 Degrees Daiquiri,2700 W Pecan St,matched
1859A8CA-3572-4CB7-A48D-6B2862BE9F24,12186463,name+street+zip,exact,NA,"13th Floor, The",711 1/2 Red River St,Austin,78701,"13th Floor, The",711 1/2 Red River St,matched
66D3EB0F-5633-4F29-BD98-B2DEB025E595,2801033,name+street+zip,exact,NA,15th Street Cafe,303 W 15th St,Austin,78701,15th Street Cafe,303 W 15th St,matched
461C8A89-90A2-4CB5-9FC1-F317B395BC18,12185812,name+street+zip,exact,NA,1618 Asian Fusion,1618 E Riverside Dr,Austin,78741,1618 Asian Fusion,1618 E Riverside Dr,matched
E1D54F54-2250-48A6-9D19-02E31675ADCC,11941326,name+street+zip,exact,NA,1st Express,4111 S 1st St,Austin,78745,1st Express,4111 S 1st St,matched
E827244F-A1C4-4CF5-A7F8-3051E9ACCD6B,2802035,name+street+zip,exact,NA,2 Dine 4 Fine Catering,3008 Gonzales St,Austin,78702,2 Dine 4 Fine Catering,3008 Gonzales St,matched
9E6C4CE2-1B0C-4DC9-8187-638663826E61,12394814,name+street+zip,exact,NA,2 N 1 Salad Bar and Grill,901 W Braker Ln,Austin,78758,2 N 1 Salad Bar And Grill,901 W Braker Ln,matched
06F7F98F-FF34-446F-89F8-F9F4EF643B98,2800407,name+street+zip,exact,NA,21st St. College House,707 W 21st St,Austin,78705,21st St. College House,707 W 21st St,matched
EE637D8B-18D1-4A0B-ADCA-AA091D255498,11211426,name+street+zip,exact,NA,2222 Market,1112 W Koenig Ln,Austin,78756,2222 Market,1112 W Koenig Ln,matched
39872161-D169-4177-95D9-80A84BC52AB0,2800411,name+street+zip,exact,NA,24 Diner,600 N Lamar Blvd,Austin,78703,24 Diner,600 N Lamar Blvd,matched
607F58CC-42E9-456B-8FB6-6A2027383528,12393646,name+street+zip,exact,NA,290 Express,9520 Highway 290 W Unit A,Austin,78736,290 Express,9520 Highway 290 W Unit A,matched
F58FC9C6-D37B-40FF-9648-6C1F48DE3F74,10003368,name+street+zip,exact,NA,2nd Street Market,200 San Jacinto Blvd,Austin,78701,2nd Street Market,200 San Jacinto Blvd,matched
54961336-3ED0-4D9A-A0B6-ECD321CF0A8C,12397344,name+street+zip,exact,NA,3 Small Plates Catering,3400 Comsouth Dr,Austin,78744,3 Small Plates Catering,3400 Comsouth Dr,matched
6253E813-DD19-46F4-B1D7-81ABB9A6FAFB,12398814,name+street+zip,exact,NA,"311 Club, The",311 E 6th St,Austin,78701,"311 Club, The",311 E 6th St,matched
8D6E12C9-CA42-4B5F-8880-8E445F74A97E,2801118,name+street+zip,exact,NA,34th Street Cafe,1005 W 34th St,Austin,78705,34th Street Cafe,1005 W 34th St,matched
58A7AA36-9FB4-407D-80FE-59529DD28EBC,10006930,name+street+zip,exact,NA,34th Street Catering,1009 W 34th St,Austin,78705,34th Street Catering,1009 W 34th St,matched
77350ABD-DD34-4082-A23E-62A82292074D,12134961,name+street+zip,exact,NA,3Ten,310 W 2nd St Unit 1A,Austin,78701,3Ten,310 W 2nd St Unit 1A,matched
09D1038B-48A5-4F08-B9F2-D3B049E2662D,10586003,name+street+zip,exact,NA,411 First Floor,404 E 6th St,Austin,78701,411 First Floor,404 E 6th St,matched
7272DFCE-14F5-496A-BEEF-F4F2DE8CEABA,10839037,name+street+zip,exact,NA,413 Bar,413 E 6th St,Austin,78701,413 Bar,413 E 6th St,matched
7B9F144F-8FC1-4122-B45C-267D94EA9A59,12395435,name+street+zip,exact,NA,5 Soul Wine Co.,4514 Bob Wire Rd Bldg 1,Spicewood,78669,5 Soul Wine Co,4514 Bob Wire Rd Bldg 1,matched
F83474D1-B61F-4221-A67E-18A6856F8365,12400974,name+street+zip,exact,NA,512 Boutique Events LLC,3504 E 4th St,Austin,78702,512 Boutique Events LLC,3504 E 4th St,matched
83F68A7A-2B7D-4D4C-9A28-008EEFCF1B97,12392790,name+street+zip,exact,NA,513 Cocktail,513 W 6th St,Austin,78701,513 Cocktail,513 W 6th St,matched
8900A81D-CC19-4DDB-A54C-CF36DF5BA358,11309651,name+street+zip,exact,NA,68 Degrees,2401 Lake Austin Blvd,Austin,78703,68 Degrees,2401 Lake Austin Blvd,matched
75845811-6B42-45C3-9CE4-AA1F7AEB588E,11639640,name+street+zip,exact,NA,7 - Eleven # 23807B,6306 Menchaca Rd,Austin,78745,7 - Eleven # 23807B,6306 Menchaca Rd,matched
33F04F74-7190-4485-8A8B-44D09518438C,11631190,name+street+zip,exact,NA,7 - Eleven # 36641A,3431 W William Cannon Dr,Austin,78745,7 - Eleven # 36641A,3431 W William Cannon Dr,matched
CB0745B4-3149-451E-9A04-74BFDCF1BA00,11789420,name+street+zip,exact,NA,7 - Eleven Convenience Store #25157B,2620 Lake Austin Blvd,Austin,78703,7 - Eleven Convenience Store #25157B,2620 Lake Austin Blvd,matched
830F8659-81A8-4577-B6AB-50E455A437D1,11788013,name+street+zip,exact,NA,7 - Eleven Convenience Store #34253B,15010 FM 1825,Pflugerville,78660,7 - Eleven Convenience Store #34253B,15010 FM 1825,matched
7C998CD2-7D11-4899-9B20-2BAD5EAD05E3,11424489,name+street+zip,exact,NA,7 - Eleven Convenience Store #36600A,1625 E Parmer Ln,Austin,78753,7 - Eleven Convenience Store #36600A,1625 E Parmer Ln,matched
0A2DC015-DFCA-43FD-9C89-FA0311C2F623,12393631,name+street+zip,exact,NA,7 - Eleven Convenience Store #38279A,1429  MUIRFIELD BEND  DR,HUTTO,78634,7 - Eleven Convenience Store #38279A,1429 MUIRFIELD BEND DR,matched
20CE7E69-F9EC-4845-BA5E-E1B221CE98B0,2804068,name+street+zip,exact,NA,7 Days Food Store,1025 W Stassney Ln,Austin,78745,7 Days Food Store,1025 W Stassney Ln,matched
62BEBF3D-50B0-4955-9D18-334995546F44,10886896,name+street+zip,exact,NA,7 Eleven # 32248,14016 N FM 620 SB RD,AUSTIN,78717,7 Eleven # 32248,14016 N FM 620 SB RD,matched
5F3DFD57-3D27-4497-96DA-B5622D36E3F0,10874330,name+street+zip,exact,NA,7 Eleven #36575H,15829 N IH 35 NB SVRD,AUSTIN,78660,7 Eleven #36575H,15829 N IH 35 NB SVRD,matched
6DAEF8A6-3BB8-43F6-A35B-1609DB3CEBF1,12399159,name+street+zip,exact,NA,7- Eleven Convenience Store #41642A,5107  MANOR   RD BLDG 1,AUSTIN,78723,7- Eleven Convenience Store #41642A,5107 MANOR RD BLDG 1,matched
FFFF5D58-D0E4-404A-9713-259639A88B69,11663250,name+street+zip,exact,NA,7-11,1320 E Oltorf St,Austin,78704,7-11,1320 E Oltorf St,matched
710B7DD6-5D75-42CD-AE0D-62FC27BF224E,11745352,name+street+zip,exact,NA,7-11 #36616B,14730 N IH 35 SVRD SB,Austin,78728,7-11 #36616B,14730 N IH 35 SVRD SB,matched
7AF2518E-7D0A-4A79-B88E-57A8A834458C,10132234,name+street+zip,exact,NA,7-Eleven,1705 S Lakeshore Blvd,Austin,78741,7-Eleven,1705 S Lakeshore Blvd,matched
CFB922D0-01FD-4EBA-A637-339CCB85AA6A,10479184,name+street+zip,exact,NA,7-Eleven,1403 S Lamar Blvd,Austin,78704,7-Eleven,1403 S Lamar Blvd,matched
D866D3D7-C1DF-42F2-94B4-3D3E948CDFA5,10599390,name+street+zip,exact,NA,7-Eleven #12702,1747 E Oltorf St,Austin,78741,7-Eleven #12702,1747 E Oltorf St,matched
FF1F9830-C789-4836-B30B-747ADB7EFEFE,10159452,name+street+zip,exact,NA,7-Eleven #22245,2103 S Congress Ave,Austin,78704,7-Eleven #22245,2103 S Congress Ave,matched
89544B00-2B2D-40B6-BA80-F742C241E60A,10874472,name+street+zip,exact,NA,7-Eleven #36562H,6422 S US 183 SB HWY,AUSTIN,78744,7-Eleven #36562H,6422 S US 183 SB HWY,matched
05472CBC-2A50-406B-A3C0-81E7003D8715,12397083,name+street+zip,exact,NA,7-Eleven #36610B,2616 W Braker Ln,Austin,78758,7-Eleven #36610B,2616 W Braker Ln,matched
2D162749-8588-4610-AD47-514B7BF8DAEE,10096855,street+zip+name_corroborated,address+events,2,7-Eleven - Vaishnavi Food and Gas,2820 S Lamar Blvd,Austin,78704,7-Eleven - #23621 Vaishnavi Food and Gas,2820 S Lamar Blvd,matched
39059F36-21C2-46C8-B1F1-69BB0EA05121,10874261,name+street+zip,exact,NA,7-Eleven 36559H,3636 FM 620 N,Austin,78734,7-Eleven 36559H,3636 FM 620 N,matched
FFD309E8-832B-4F5C-AA45-F7526394249B,10041113,name+street+zip,exact,NA,7-Eleven Convenience Store,2600 Guadalupe St,Austin,78705,7-Eleven Convenience Store,2600 Guadalupe St,matched
016621A3-E7AB-4219-BD6A-C7FAF1F89474,12393695,name+street+zip,exact,NA,7-Eleven Convenience Store # 23295B,411 W Martin Luther King Jr Blvd,Austin,78701,7-Eleven Convenience Store # 23295B,411 W Martin Luther King Jr Blvd,matched
2B6EB553-3FB2-4911-B431-22803118A50C,12071802,name+street+zip,exact,NA,7-Eleven Convenience Store # 24909B,8010 Brodie Ln,Austin,78745,7-Eleven Convenience Store # 24909B,8010 Brodie Ln,matched
4A3BE244-B765-4421-89E8-C3E19DC6C390,11348497,name+street+zip,exact,NA,7-Eleven Convenience Store # 35473A,1624 E Howard Ln,Austin,78753,7-Eleven Convenience Store # 35473A,1624 E Howard Ln,matched
32B49017-3356-417B-95E1-96CF5807E221,11979518,name+street+zip,exact,NA,7-Eleven Convenience Store # 35792B,1901 E William Cannon Dr,Austin,78744,7-Eleven Convenience Store # 35792B,1901 E William Cannon Dr,matched
49CE352F-D339-4D62-960F-3ED84E91B180,11727227,name+street+zip,exact,NA,7-Eleven Convenience Store # 35878B,613 Congress Ave,Austin,78701,7-Eleven Convenience Store # 35878B,613 Congress Ave,matched
8CA7C39B-B0EA-4EAF-A523-538B7B6E566C,12186372,name+street+zip,exact,NA,7-Eleven Convenience Store # 36599B,11613 FM 620 N,Austin,78750,7-Eleven Convenience Store # 36599B,11613 FM 620 N,matched
F4D7646D-565C-4E47-8DFF-B65E8C312AB0,11459860,name+street+zip,exact,NA,7-Eleven Convenience Store # 36612A,6707 Cameron Rd,Austin,78752,7-Eleven Convenience Store # 36612A,6707 Cameron Rd,matched
81E23544-BBDE-40A0-B902-D9F3A82F9C16,11848088,name+street+zip,exact,NA,7-Eleven Convenience Store # 36630B,7844 Burnet Rd,Austin,78757,7-Eleven Convenience Store # 36630B,7844 Burnet Rd,matched
4745AAB1-A1EF-41E6-87BC-3046B1F534F7,12185971,name+street+zip,exact,NA,7-Eleven Convenience Store # 38267H,5000 W Slaughter Ln Bldg 5,Austin,78749,7-Eleven Convenience Store # 38267H,5000 W Slaughter Ln Bldg 5,matched
9540F272-97F1-44B2-94E1-705F99780468,12186299,name+street+zip,exact,NA,7-Eleven Convenience Store # 38608A,105 E Stassney Ln,Austin,78745,7-Eleven Convenience Store # 38608A,105 E Stassney Ln,matched
CE3D9CBD-A334-426B-90C3-3BCDB607E495,12395919,street+zip+name_corroborated,address+events,3,7-Eleven Convenience Store # 4116A,17000 Sweetwater Village Dr,Bee Cave,78738,7-Eleven Convenience Store # 41166A,17000 Sweetwater Village Dr,matched
F74E0855-226C-4D6C-8159-C5F80C6C686C,12401132,name+street+zip,exact,NA,7-Eleven Convenience Store #12705B,408 W 15th St,Austin,78701,7-Eleven Convenience Store #12705B,408 W 15th St,matched
C62972A1-D740-413C-9014-DBAF45521E17,10294642,name+street+zip,exact,NA,7-Eleven Convenience Store #21884B,917 N Lamar Blvd,Austin,78703,7-Eleven Convenience Store #21884B,917 N Lamar Blvd,matched
3E7E0C98-3E19-4030-A69A-B8E52429123E,10155839,name+street+zip,exact,NA,7-Eleven Convenience Store #24008,5101 N Lamar Blvd,Austin,78751,7-Eleven Convenience Store #24008,5101 N Lamar Blvd,matched
7A392AA8-BBD5-404C-A52A-89895775D27D,10184475,name+street+zip,exact,NA,7-Eleven Convenience Store #26353A,601 W Ben White Blvd,Austin,78704,7-Eleven Convenience Store #26353A,601 W Ben White Blvd,matched
F872FEF5-7B02-4DA8-8252-D252A2495ACE,12394770,name+street+zip,exact,NA,7-Eleven Convenience Store #32654B,11518 N FM 620 Rd,Austin,78726,7-Eleven Convenience Store #32654B,11518 N FM 620 Rd,matched
C4A96E24-1286-4C6B-8545-68B6A3FA9008,12397657,name+street+zip,exact,NA,7-Eleven Convenience Store #34251B,9200 Burnet Rd,Austin,78758,7-Eleven Convenience Store #34251B,9200 Burnet Rd,matched
98AE1091-809F-4C18-8344-D8C5E16C102A,12094330,name+street+zip,exact,NA,7-Eleven Convenience Store #35801A,9704 Giles Ln,Austin,78754,7-Eleven Convenience Store #35801A,9704 Giles Ln,matched
B7B018DC-4DD9-4F8B-AE35-FF6D682FA244,11726129,name+street+zip,exact,NA,7-Eleven Convenience Store #35805B,13641 N IH 35 Svrd NB,Austin,78753,7-Eleven Convenience Store #35805B,13641 N IH 35 Svrd NB,matched
C7F13C48-E376-42AA-B501-B6B751AD089B,12398553,name+street+zip,exact,NA,7-Eleven Convenience Store #35808A,863 Airport Blvd,Austin,78702,7-Eleven Convenience Store #35808A,863 Airport Blvd,matched
DB658C3B-ED97-4A7F-8A81-D9AB2E4958D5,11870089,name+street+zip,exact,NA,7-Eleven Convenience Store #36263B,3801 W Parmer Ln,Austin,78727,7-Eleven Convenience Store #36263B,3801 W Parmer Ln,matched
3E851AFF-5DAB-45E4-B544-1ADA7550671D,11348526,name+street+zip,exact,NA,7-Eleven Convenience Store #36265A,11587 Jollyville Rd,Austin,78759,7-Eleven Convenience Store #36265A,11587 Jollyville Rd,matched
73561E1B-1322-4607-96B0-40BBBDBD7C27,11402314,name+street+zip,exact,NA,7-Eleven Convenience Store #36266A,8600 E US 290 HWY WB SVRD,AUSTIN,78754,7-Eleven Convenience Store #36266A,8600 E US 290 HWY WB SVRD,matched
9F1C80C3-4D2E-4F07-88B9-8F300F43C2EE,12395458,name+street+zip,exact,NA,7-Eleven Convenience Store #36267B,525 W Slaughter Ln,Austin,78748,7-Eleven Convenience Store #36267B,525 W Slaughter Ln,matched
7A253458-840F-4B8F-BE89-758DDF7C145B,11087894,name+street+zip,exact,NA,7-Eleven Convenience Store #36273A,3550 Far West Blvd,Austin,78731,7-Eleven Convenience Store #36273A,3550 Far West Blvd,matched
9A41A4D9-8F75-4083-A8A8-4293C865ABD4,11825028,name+street+zip,exact,NA,7-Eleven Convenience Store #36274B,3324 Northland Dr,Austin,78731,7-Eleven Convenience Store #36274B,3324 Northland Dr,matched
E5834C16-FF1A-495E-8352-391E960995D1,11473247,name+street+zip,exact,NA,7-Eleven Convenience Store #36561A,1822 Rutland Dr,Austin,78758,7-Eleven Convenience Store #36561A,1822 Rutland Dr,matched
41FEC543-AFEE-435D-9947-6B343C2541C1,179012,name+street+zip,exact,NA,7-Eleven Convenience Store #36563C,11643  RESEARCH NB BLVD,AUSTIN,78759,7-Eleven Convenience Store #36563C,11643 RESEARCH NB BLVD,matched
D32A96C0-F6BA-4228-B559-88194934759B,12106038,name+street+zip,exact,NA,7-Eleven Convenience Store #36565B,6111 FM 2244 Rd,Austin,78746,7-Eleven Convenience Store #36565B,6111 FM 2244 Rd,matched
132C8838-4625-4140-A8D4-4880FADF1BD4,12395141,name+street+zip,exact,NA,7-Eleven Convenience Store #36586C,9909 Menchaca Rd,Austin,78748,7-Eleven Convenience Store #36586C,9909 Menchaca Rd,matched
8792425B-4CBD-49DD-9A4E-9929C8FA79BC,12395378,name+street+zip,exact,NA,7-Eleven Convenience Store #36587B,6515 S Ih 35,Austin,78744,7-Eleven Convenience Store #36587B,6515 S Ih 35,matched
A7F4FEDC-FB0D-472D-93B8-ED18A9AFC5AA,12396219,name+street+zip,exact,NA,7-Eleven Convenience Store #36588B,1100 W Parmer Ln,Austin,78727,7-Eleven Convenience Store #36588B,1100 W Parmer Ln,matched
1D9440E9-E232-4E38-82FF-EEE9F6C36A3F,12396029,name+street+zip,exact,NA,7-Eleven Convenience Store #36591B,201 W Ben White Blvd,Austin,78704,7-Eleven Convenience Store #36591B,201 W Ben White Blvd,matched
9BB26320-A4CB-452D-82C8-57B7E4C7F8B2,11224954,name+street+zip,exact,NA,7-Eleven Convenience Store #36592A,12000 N MOPAC SB EXPY,AUSTIN,78759,7-Eleven Convenience Store #36592A,12000 N MOPAC SB EXPY,matched
42B0F4AD-91D3-4F72-A773-71EB22D8C22E,11087909,name+street+zip,exact,NA,7-Eleven Convenience Store #36597A,5445 W US 290 EB HWY,AUSTIN,78749,7-Eleven Convenience Store #36597A,5445 W US 290 EB HWY,matched
A74C3AF5-F826-4DB0-B7E2-A5C5168CEE34,12111280,name+street+zip,exact,NA,7-Eleven Convenience Store #36604B,6518 Ed Bluestein Blvd,Austin,78723,7-Eleven Convenience Store #36604B,6518 Ed Bluestein Blvd,matched
B079B1CA-6253-4319-B194-AE8EB056F254,11087892,name+street+zip,exact,NA,7-Eleven Convenience Store #36618A,7114 N Interstate 35,Austin,78752,7-Eleven Convenience Store #36618A,7114 N Interstate 35,matched
B9ACB2E6-4591-42A7-8269-DBDA48F64543,11775812,name+street+zip,exact,NA,7-Eleven Convenience Store #36621B,9061  RESEARCH NB BLVD,AUSTIN,78758,7-Eleven Convenience Store #36621B,9061 RESEARCH NB BLVD,matched
3ED903AF-2EC0-4C04-B321-82DC9F5CB33D,11459183,name+street+zip,exact,NA,7-Eleven Convenience Store #36633B,9401 N Interstate 35,Austin,78753,7-Eleven Convenience Store #36633B,9401 N Interstate 35,matched
C0EA6576-7B25-405B-9F50-839465BFABD0,12111322,name+street+zip,exact,NA,7-Eleven Convenience Store #36642B,7715 E Ben White Blvd,Austin,78744,7-Eleven Convenience Store #36642B,7715 E Ben White Blvd,matched
50283FA0-AC5D-4244-BFDA-F0B89E1F1C7A,11519680,name+street+zip,exact,NA,7-Eleven Convenience Store #36680A,3848 Airport Blvd,Austin,78722,7-Eleven Convenience Store #36680A,3848 Airport Blvd,matched
393AE241-616C-4A91-A5BE-FDCF1C515505,12393387,name+street+zip,exact,NA,7-Eleven Convenience Store #36999B,823 Congress Ave Ste 100,Austin,78701,7- Eleven Convenience Store #36999B,823 Congress Ave Ste 100,matched
857ED721-1695-4A19-9098-BEEAFC3C891D,11799285,name+street+zip,exact,NA,7-Eleven Convenience Store #38054A,11800 Metric Blvd,Austin,78758,7-Eleven Convenience Store #38054A,11800 Metric Blvd,matched
B6782D61-89BD-4BFE-81C4-EBE655090F95,12045212,name+street+zip,exact,NA,7-Eleven Convenience Store #38104A,614 E Koenig Ln,Austin,78751,7-Eleven Convenience Store #38104A,614 E Koenig Ln,matched
21D7DEA4-F4BE-4FFC-B11D-71761C7EF254,12398409,name+street+zip,exact,NA,7-Eleven Convenience Store #38402B,18201 W SH 71,BEE CAVE,78738,7-Eleven Convenience Store #38402B,18201 W SH 71,matched
3218FCF7-5EB4-4C03-B9B9-8B43E3AFBCB9,12395323,name+street+zip,exact,NA,7-Eleven Convenience Store #38413A,2020 E 7th St,Austin,78702,7-Eleven Convenience Store #38413A,2020 E 7th St,matched
FA45B47E-829A-4A6F-BFD0-B87E28540511,12395223,name+street+zip,exact,NA,7-Eleven Convenience Store #38613A,6000 FM 969 Rd,Austin,78724,7-Eleven Convenience Store #38613A,6000 FM 969 Rd,matched
BAF02235-83B2-42F8-BDCA-F33CB948E759,12393335,name+street+zip,exact,NA,7-Eleven Convenience Store #38615A,1316 W Braker Ln,Austin,78758,7-Eleven Convenience Store #38615A,1316 W Braker Ln,matched
2AB3815E-CB5D-44E6-B18D-B9F4EA650B16,12395169,name+street+zip,exact,NA,7-Eleven Convenience Store #39069D,6607 Circle S Rd,Austin,78745,7-Eleven Convenience Store # 39069D,6607 Circle S Rd,matched
8CF50144-F046-4D1B-A128-D1E932568A6D,12394008,name+street+zip,exact,NA,7-Eleven Convenience Store #41114A,1800 E Slaughter Ln,Austin,78747,7-Eleven Convenience Store #41114A,1800 E Slaughter Ln,matched
5B7FBC20-3BDD-413F-A3F0-252EF4C2B6FC,12398049,name+street+zip,exact,NA,71 Hill Retail LLC,8624 W SH 71,AUSTIN,78735,71 Hill Retail LLC,8624 W SH 71,matched
EC457677-514F-431D-8C48-1834EBA227AB,11959419,name+street+zip,exact,NA,85C Bakery,6929 Airport Blvd Ste 197,Austin,78752,85C Bakery,6929 Airport Blvd Ste 197,matched
8A0FCFCD-37AE-4A09-88F9-994F50767EEA,12105596,name+street+zip,exact,NA,85C Bakery Cafe,11301 Lakeline Blvd Ste 140,Austin,78717,85C Bakery Cafe,11301 Lakeline Blvd Ste 140,matched
7A1C4371-4ECB-4EE4-8DFC-22B519DA39D2,12020096,name+street+zip,exact,NA,888 Pan Asian Restaurant,2400 E Oltorf St Ste 1A,Austin,78741,888 Pan Asian Restaurant,2400 E Oltorf St Ste 1A,matched
27E394B8-F113-4E6C-B906-1AB5A255BA4B,12399083,name+street+zip,exact,NA,969 Vibe Express,7700 FM 969 Rd,Austin,78724,969 Vibe Express,7700 FM 969 Rd,matched
CFF6D551-610F-4D57-B02E-6D1CF25322B3,12185607,name+street+zip,exact,NA,969 Xpress Mart,8602 FM 969 Rd,Austin,78724,969 Xpress Mart,8602 FM 969 Rd,matched
A318D7A5-7E4F-4EE2-94EC-D0D0CE4DF365,11795289,name+street+zip,exact,NA,99 Ranch Market #107,6929 Airport Blvd,Austin,78752,99 Ranch Market #107,6929 Airport Blvd,matched
54F7FD4A-025B-40AB-A3E0-516343B3A531,178150,name+street+zip,exact,NA,A One Dumplings and Noodle Bar,15511 W SH 71   UNIT 130,BEE CAVE,78738,A One Dumplings and Noodle Bar,15511 W SH 71 UNIT 130,matched
A78FFB01-C4E1-4E3C-92A7-C143FDA712C6,10491439,name+street+zip,exact,NA,"A la Carte Menu Services,Inc",900 Chicon St,Austin,78702,"A la Carte Menu Services,Inc",900 Chicon St,matched
735CE405-E518-4526-8DCC-5142A841CF5B,12185915,name+street+zip,exact,NA,AA Food Mart,7200 N Interstate 35,Austin,78752,AA Food Mart,7200 N Interstate 35,matched
A36FB116-01C2-477B-90F8-CE874EBE6B70,12186104,name+street+zip,exact,NA,AA Foodmart #2,6649  MANOR  RD,AUSTIN,78723,AA Foodmart #2,6649 MANOR RD,matched
8AEE800D-419D-483D-8548-E6C317151B7D,2802997,name+street+zip,exact,NA,ABC's & 123's Infant and Child Care Cntr,13419 E US 290 Hwy EB,Manor,78653,ABC's & 123's Infant and Child Care Cntr,13419 E US 290 Hwy EB,matched
5EE5582F-A7C2-46DF-8B13-4D0AF32EA5CD,12393307,name+street+zip,exact,NA,"ABCDee Preschool and Daycare, LLC",7202 Dee St,Austin,78745,"ABCDee Preschool and Daycare, LLC",7202 Dee St,matched
F4AE8682-6A6A-4E89-BB7A-6C357BBEDF84,12130626,name+street+zip,exact,NA,ABIA - ANTONES,3600 Presidential Blvd Ste 201,Austin,78719,ABIA - ANTONES,3600 Presidential Blvd Ste 201,matched
A0FAF57D-0A41-4A37-B2F7-969A0981EAC2,2802023,name+street+zip,exact,NA,ABIA - Annie's Cafe & Bar,3600 Presidential Blvd Ste 110,Austin,78719,ABIA - Annie's Cafe & Bar,3600 Presidential Blvd Ste 110,matched
BEB88BCA-27BF-435C-BE9B-BA8BE4D886DF,11922109,name+street+zip,exact,NA,ABIA - East Food Court,3600 Presidential Blvd Ste 110,Austin,78719,ABIA - East Food Court,3600 Presidential Blvd Ste 110,matched
E8A148AE-B03E-4449-8DBB-D636C29AEB8A,12130642,name+street+zip,exact,NA,ABIA - JetSet Market,3600 Presidential Blvd Unit A3144,Austin,78719,ABIA - JetSet Market,3600 Presidential Blvd Unit A3144,matched
80EF8FDE-91DB-408D-BA66-A0981591C928,12060237,name+street+zip,exact,NA,ABIA - Mad Greens,3600 Presidential Blvd Unit 3592,Austin,78719,ABIA - Mad Greens,3600 Presidential Blvd Unit 3592,matched
1FE0C9CB-E4D8-4B57-AAD1-E7DC50FD3851,12143483,name+street+zip,exact,NA,ABIA - Thurman's Burger (West Food Park),3600 Presidential Blvd Unit D3376,Austin,78719,ABIA - Thurman's Burger (West Food Park),3600 Presidential Blvd Unit D3376,matched
03E4FCDC-B776-45B8-B8E4-F230E25C2715,12186493,name+street+zip,exact,NA,ABIA - Vino Volo High Plains,3600 Presidential Blvd Unit 3244,Austin,78719,ABIA - Vino Volo High Plains,3600 Presidential Blvd Unit 3244,matched
9A28CBAE-2657-4755-929B-F740FCAB76FA,12186438,street+zip+name_corroborated,address+name_containment,1,ABIA Amy's Ice Cream,3600 Presidential Blvd,Austin,78719,ABIA - Amy's Ice Cream,3600 Presidential Blvd,matched
4FF7F65B-6B83-406A-A2CE-C8CE0A30744C,12185877,street+zip+name_corroborated,address+name_containment,1,ABIA Austin Chronicle,3600 Presidential Blvd Unit 3797B,Austin,78719,ABIA - Austin Chronicle,3600 Presidential Blvd Unit 3797B,matched
70514BBE-900C-4239-A958-18A84BB25DC5,12185948,street+zip+name_corroborated,address+events,2,ABIA Caffe Medici - Suite 3787,3600 Presidential Blvd Ste 110,Austin,78719,ABIA - Caffe Medici,3600 Presidential Blvd Ste 110,matched
70B4360F-0E6A-400A-949E-B2EEDD725154,12026206,street+zip+name_corroborated,address+name_containment,1,ABIA Einstein Bros Bagels and Caribou Coffee,3600 Presidential Blvd Ste 110,Austin,78719,ABIA - Einstein Bros Bagels and Caribou Coffee,3600 Presidential Blvd Ste 110,matched
288E3204-F0DA-4A0D-A179-AC7D3D0C6F9C,11961522,name+street+zip,exact,NA,ABIA Food and Fuel,2901 Spirit of Texas Dr Ste 200,Austin,78719,ABIA Food and Fuel,2901 Spirit of Texas Dr Ste 200,matched
A0131656-C643-4634-9145-45DF72C5094B,11737449,street+zip+name_corroborated,address+name_containment,1,ABIA Salt Lick BBQ,3600 Presidential Blvd Ste 110,Austin,78719,ABIA - Salt Lick BBQ,3600 Presidential Blvd Ste 110,matched
3F2607EF-E6CA-431C-B93B-E1BC4E76F15A,12026226,street+zip+name_corroborated,address+name_containment,1,ABIA Taco Deli,3600 Presidential Blvd Ste 110,Austin,78719,ABIA - Taco Deli,3600 Presidential Blvd Ste 110,matched
0F7D6153-FA33-47B0-BF4B-775B8D741C2A,12186457,name+street+zip,exact,NA,ABIA-AUS 24 Diner,3600 Presidential Blvd Unit 3770,Austin,78719,ABIA - AUS 24 Diner,3600 Presidential Blvd Unit 3770,matched
55112035-4475-42D3-88C5-B0FAAC589154,11864820,name+street+zip,exact,NA,ABIA-Departure Lounge/Berry Austin,3600 Presidential Blvd Unit 3369,Austin,78719,ABIA-Departure Lounge/Berry Austin,3600 Presidential Blvd Unit 3369,matched
450E45BB-56FA-4258-A1A5-40E56D91EB85,12143492,name+street+zip,exact,NA,ABIA-East Side Pies (West Food Park),3600 Presidential Blvd Unit D3376,Austin,78719,ABIA - East Side Pies (West Food Park),3600 Presidential Blvd Unit D3376,matched
